Invoice Number,Transaction Date,Transaction Amount,Payer Home Location,Transaction ID,Invoice ID,Currency Code
120789,2025-03-01,$280.00,Bay Area Fencing - Pleasanton,47006822,61457233,USD
121899,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47006823,62028492,USD
121897,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47006824,62028481,USD
121901,2025-03-01,$570.00,Bay Area Fencing Club - Los Gatos,47006825,62028494,USD
121903,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006826,62028496,USD
121902,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006827,62028498,USD
121905,2025-03-01,$400.00,Bay Area Fencing - Pleasanton,47006828,62028495,USD
121900,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006829,62028493,USD
121895,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47006830,62028476,USD
121906,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47006831,62028499,USD
121907,2025-03-01,$370.00,Bay Area Fencing - Pleasanton,47006832,62028501,USD
121908,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47006833,62028502,USD
121910,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47006834,62028503,USD
121913,2025-03-01,$570.00,Bay Area Fencing Club - Los Gatos,47006835,62028505,USD
121914,2025-03-01,$570.00,Bay Area Fencing Club - Los Gatos,47006836,62028507,USD
121909,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006837,62028504,USD
121911,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47006838,62028506,USD
121921,2025-03-01,$400.00,Bay Area Fencing Club - Los Gatos,47006839,62028514,USD
121916,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006840,62028513,USD
121917,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47006841,62028515,USD
121919,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006842,62028511,USD
121915,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006843,62028509,USD
121918,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006844,62028508,USD
121927,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006845,62028519,USD
121923,2025-03-01,$300.00,Bay Area Fencing Club - Los Gatos,47006846,62028517,USD
121925,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006847,62028516,USD
121928,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47006848,62028520,USD
121920,2025-03-01,$470.00,Bay Area Fencing Club - Los Gatos,47006849,62028512,USD
121929,2025-03-01,$570.00,Bay Area Fencing Club - Los Gatos,47006850,62028521,USD
121934,2025-03-01,$570.00,Bay Area Fencing Club - Los Gatos,47006851,62028526,USD
121931,2025-03-01,$570.00,Bay Area Fencing Club - Los Gatos,47006852,62028522,USD
121922,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006853,62028523,USD
121930,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47006854,62028524,USD
121936,2025-03-01,$570.00,Bay Area Fencing Club - Los Gatos,47006855,62028530,USD
121933,2025-03-01,$470.00,Bay Area Fencing Club - Los Gatos,47006856,62028527,USD
121935,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47006857,62028529,USD
121926,2025-03-01,$470.00,Bay Area Fencing Club - Los Gatos,47006858,62028528,USD
121932,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47006859,62028525,USD
121937,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47006860,62028534,USD
121945,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006861,62028538,USD
121942,2025-03-01,$570.00,Bay Area Fencing Club - Los Gatos,47006862,62028537,USD
121939,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006863,62028533,USD
121941,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47006864,62028535,USD
121938,2025-03-01,$400.00,Bay Area Fencing Club - Los Gatos,47006865,62028531,USD
121940,2025-03-01,$333.00,Bay Area Fencing Club - Los Gatos,47006866,62028532,USD
121946,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47006867,62028540,USD
121949,2025-03-01,$570.00,Bay Area Fencing Club - Los Gatos,47006868,62028543,USD
121947,2025-03-01,$570.00,Bay Area Fencing Club - Los Gatos,47006869,62028541,USD
121948,2025-03-01,$300.00,Bay Area Fencing Club - Los Gatos,47006870,62028542,USD
121952,2025-03-01,$400.00,Bay Area Fencing Club - Los Gatos,47006871,62028544,USD
121953,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006872,62028546,USD
121954,2025-03-01,$202.50,Bay Area Fencing Club - Los Gatos,47006873,62028548,USD
121950,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47006874,62028550,USD
121956,2025-03-01,$400.00,Bay Area Fencing Club - Los Gatos,47006875,62028547,USD
121955,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47006876,62028549,USD
121960,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47006877,62028554,USD
121957,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006878,62028551,USD
121958,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006879,62028552,USD
121959,2025-03-01,$400.00,Bay Area Fencing Club - Los Gatos,47006880,62028553,USD
121965,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006881,62028559,USD
121961,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47006882,62028555,USD
121962,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006883,62028557,USD
121967,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47006884,62028561,USD
121964,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47006885,62028558,USD
121963,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006886,62028556,USD
121972,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47006887,62028566,USD
121968,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006888,62028562,USD
121951,2025-03-01,$333.00,Bay Area Fencing Club - Los Gatos,47006889,62028545,USD
121971,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47006890,62028565,USD
121973,2025-03-01,$300.00,Bay Area Fencing Club - Los Gatos,47006891,62028568,USD
121969,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47006892,62028563,USD
121970,2025-03-01,$400.00,Bay Area Fencing Club - Los Gatos,47006893,62028564,USD
121974,2025-03-01,$300.00,Bay Area Fencing Club - Los Gatos,47006894,62028567,USD
121978,2025-03-01,$171.00,Bay Area Fencing - Pleasanton,47006895,62028569,USD
121981,2025-03-01,$570.00,Bay Area Fencing Club - Los Gatos,47006896,62028575,USD
121977,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47006897,62028570,USD
121979,2025-03-01,$332.50,Bay Area Fencing Club - Los Gatos,47006898,62028571,USD
121984,2025-03-01,$300.00,Bay Area Fencing Club - Los Gatos,47006899,62028578,USD
121975,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006900,62028573,USD
121985,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006901,62028579,USD
121989,2025-03-01,$400.00,Bay Area Fencing Club - Los Gatos,47006902,62028584,USD
121986,2025-03-01,$470.00,Bay Area Fencing Club - Los Gatos,47006903,62028580,USD
121988,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006904,62028581,USD
121994,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47006905,62028588,USD
121980,2025-03-01,$400.00,Bay Area Fencing Club - Los Gatos,47006906,62028574,USD
121987,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47006907,62028582,USD
121995,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47006908,62028589,USD
121983,2025-03-01,$470.00,Bay Area Fencing Club - Los Gatos,47006909,62028577,USD
121997,2025-03-01,$570.00,Bay Area Fencing Club - Los Gatos,47006910,62028590,USD
121990,2025-03-01,$202.00,Bay Area Fencing Club - Los Gatos,47006911,62028583,USD
121996,2025-03-01,$570.00,Bay Area Fencing Club - Los Gatos,47006912,62028591,USD
122000,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47006913,62028594,USD
121991,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006914,62028585,USD
121992,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47006915,62028587,USD
121999,2025-03-01,$570.00,Bay Area Fencing Club - Los Gatos,47006916,62028592,USD
122003,2025-03-01,$300.00,Bay Area Fencing Club - Los Gatos,47006917,62028597,USD
122004,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006918,62028598,USD
121998,2025-03-01,$400.00,Bay Area Fencing Club - Los Gatos,47006919,62028593,USD
122007,2025-03-01,$300.00,Bay Area Fencing Club - Los Gatos,47006920,62028601,USD
122008,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006921,62028606,USD
122010,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006922,62028604,USD
122006,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006923,62028599,USD
122013,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47006924,62028607,USD
122012,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006925,62028603,USD
122014,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47006926,62028608,USD
122002,2025-03-01,$570.00,Bay Area Fencing - Pleasanton,47006927,62028596,USD
122001,2025-03-01,$75.00,Bay Area Fencing Club - Los Gatos,47006928,62028595,USD
122022,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006929,62028612,USD
122023,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006930,62028613,USD
122017,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006931,62028610,USD
122016,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006932,62028615,USD
122025,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47006933,62028617,USD
122030,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006934,62028622,USD
122032,2025-03-01,$300.00,Bay Area Fencing Club - Los Gatos,47006935,62028623,USD
122034,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006936,62028628,USD
122031,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006937,62028625,USD
122020,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006938,62028616,USD
122033,2025-03-01,$300.00,Bay Area Fencing Club - Los Gatos,47006939,62028626,USD
122037,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006940,62028627,USD
122027,2025-03-01,$300.00,Bay Area Fencing Club - Los Gatos,47006941,62028620,USD
122028,2025-03-01,$300.00,Bay Area Fencing Club - Los Gatos,47006942,62028619,USD
122021,2025-03-01,$570.00,Bay Area Fencing Club - Los Gatos,47006943,62028631,USD
122039,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006944,62028632,USD
122043,2025-03-01,$300.00,Bay Area Fencing Club - Los Gatos,47006945,62028639,USD
122040,2025-03-01,$300.00,Bay Area Fencing Club - Los Gatos,47006946,62028635,USD
122036,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006947,62028633,USD
122041,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006948,62028636,USD
122045,2025-03-01,$270.00,Bay Area Fencing Club - Los Gatos,47006949,62028641,USD
122048,2025-03-01,$300.00,Bay Area Fencing Club - Los Gatos,47006950,62028644,USD
122046,2025-03-01,$333.00,Bay Area Fencing Club - Los Gatos,47006951,62028642,USD
122049,2025-03-01,$300.00,Bay Area Fencing Club - Los Gatos,47006952,62028645,USD
122047,2025-03-01,$300.00,Bay Area Fencing Club - Los Gatos,47006953,62028643,USD
122042,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006954,62028637,USD
122053,2025-03-01,$300.00,Bay Area Fencing Club - Los Gatos,47006955,62028651,USD
122051,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006956,62028648,USD
122054,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47006957,62028650,USD
122056,2025-03-01,$300.00,Bay Area Fencing Club - Los Gatos,47006958,62028654,USD
122055,2025-03-01,$300.00,Bay Area Fencing Club - Los Gatos,47006959,62028653,USD
122059,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47006960,62028657,USD
122058,2025-03-01,$80.00,Bay Area Fencing Club - Los Gatos,47006961,62028656,USD
122050,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47006962,62028647,USD
122057,2025-03-01,$300.00,Bay Area Fencing Club - Los Gatos,47006963,62028655,USD
122061,2025-03-01,$202.50,Bay Area Fencing Club - Los Gatos,47006964,62028659,USD
122065,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006965,62028661,USD
122060,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006966,62028658,USD
122064,2025-03-01,$300.00,Bay Area Fencing Club - Los Gatos,47006967,62028662,USD
122069,2025-03-01,$300.00,Bay Area Fencing Club - Los Gatos,47006968,62028664,USD
122066,2025-03-01,$300.00,Bay Area Fencing Club - Los Gatos,47006969,62028663,USD
122071,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47006970,62028666,USD
122070,2025-03-01,$300.00,Bay Area Fencing Club - Los Gatos,47006971,62028667,USD
122067,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47006972,62028671,USD
122073,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47006973,62028669,USD
122077,2025-03-01,$300.00,Bay Area Fencing Club - Los Gatos,47006974,62028674,USD
122076,2025-03-01,$300.00,Bay Area Fencing Club - Los Gatos,47006975,62028676,USD
122075,2025-03-01,$300.00,Bay Area Fencing Club - Los Gatos,47006977,62028673,USD
122081,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006978,62028678,USD
122078,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006979,62028675,USD
122080,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47006980,62028679,USD
122074,2025-03-01,$570.00,Bay Area Fencing Club - Los Gatos,47006981,62028670,USD
122079,2025-03-01,$470.00,Bay Area Fencing Club - Los Gatos,47006982,62028677,USD
122082,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47006983,62028680,USD
122083,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47006984,62028682,USD
122085,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006985,62028683,USD
122092,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006986,62028691,USD
122089,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47006987,62028687,USD
122084,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47006988,62028681,USD
122093,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47006989,62028694,USD
122095,2025-03-01,$300.00,Bay Area Fencing Club - Los Gatos,47006990,62028697,USD
122097,2025-03-01,$570.00,Bay Area Fencing Club - Los Gatos,47006991,62028699,USD
122088,2025-03-01,$300.00,Bay Area Fencing Club - Los Gatos,47006992,62028685,USD
122094,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47006993,62028693,USD
122098,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47006994,62028711,USD
122096,2025-03-01,$570.00,Bay Area Fencing Club - Los Gatos,47006995,62028698,USD
122091,2025-03-01,$470.00,Bay Area Fencing Club - Los Gatos,47006996,62028688,USD
122087,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47006997,62028686,USD
122100,2025-03-01,$423.00,Bay Area Fencing Club - Los Gatos,47006998,62028708,USD
122101,2025-03-01,$300.00,Bay Area Fencing Club - Los Gatos,47006999,62028709,USD
122086,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47007000,62028684,USD
122090,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47007001,62028692,USD
122099,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47007002,62028705,USD
122109,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47007003,62033745,USD
122103,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47007004,62028717,USD
122102,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47007005,62028714,USD
122104,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47007007,62028731,USD
122113,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47007008,62033820,USD
122110,2025-03-01,$300.00,Bay Area Fencing Club - Los Gatos,47007009,62033769,USD
122115,2025-03-01,$300.00,Bay Area Fencing Club - Los Gatos,47007010,62035620,USD
122146,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47007011,62043598,USD
122128,2025-03-01,$300.00,Bay Area Fencing Club - Los Gatos,47007012,62040581,USD
122107,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47007013,62033726,USD
122148,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47007016,62043605,USD
122150,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47007017,62043685,USD
122235,2025-03-01,$420.00,Bay Area Fencing Club - Los Gatos,47007018,62092346,USD
122186,2025-03-01,$470.00,Bay Area Fencing - Pleasanton,47007019,62066891,USD
122111,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47007020,62033774,USD
122328,2025-03-01,$470.00,Bay Area Fencing Club - Los Gatos,47007021,62137937,USD
122108,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47007022,62033743,USD
122201,2025-03-01,$470.00,Bay Area Fencing Club - Los Gatos,47007023,62075128,USD
122204,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47007024,62075316,USD
122299,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47007025,62124912,USD
122118,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47007026,62037609,USD
122117,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47007027,62037595,USD
122138,2025-03-01,$370.00,Bay Area Fencing Club - Los Gatos,47007028,62042885,USD
122673,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47007029,62348449,USD
122664,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47007030,62347586,USD
122192,2025-03-01,$470.00,Bay Area Fencing Club - Los Gatos,47007031,62068282,USD
122232,2025-03-01,$300.00,Bay Area Fencing Club - Los Gatos,47007033,62092032,USD
122703,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47007035,62359266,USD
122667,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47007036,62347646,USD
122549,2025-03-01,$470.00,Bay Area Fencing Club - Los Gatos,47007041,62264615,USD
122373,2025-03-01,$300.00,Bay Area Fencing Club - Los Gatos,47007044,62151755,USD
122515,2025-03-01,$300.00,Bay Area Fencing Club - Los Gatos,47007051,62240242,USD
122800,2025-03-01,$300.00,Bay Area Fencing Club - Los Gatos,47014632,62412641,USD
122898,2025-03-01,$320.00,Bay Area Fencing Club - Los Gatos,47014665,62426548,USD
122105,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47014672,62033717,USD
122448,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47014692,62196210,USD
123198,2025-03-01,$100.00,Bay Area Fencing Club - Los Gatos,47016390,62594924,USD
123199,2025-03-01,$100.00,Bay Area Fencing Club - Los Gatos,47016401,62594937,USD
123200,2025-03-01,$100.00,Bay Area Fencing Club - Los Gatos,47016411,62594945,USD
123201,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47016676,62595324,USD
123203,2025-03-01,$55.00,Bay Area Fencing Club - Los Gatos,47016733,62595410,USD
123204,2025-03-01,$55.00,Bay Area Fencing Club - Los Gatos,47016744,62595426,USD
123205,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47017358,62596425,USD
123207,2025-03-01,$55.00,Bay Area Fencing Club - Los Gatos,47017579,62596781,USD
123208,2025-03-01,$55.00,Bay Area Fencing - Pleasanton,47017585,62596792,USD
123209,2025-03-01,$124.55,Bay Area Fencing Club - Los Gatos,47017601,62596809,USD
123211,2025-03-01,$55.00,Bay Area Fencing Club - Los Gatos,47017824,62597200,USD
123212,2025-03-01,$55.00,Bay Area Fencing Club - Los Gatos,47017859,62597245,USD
122678,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47017911,62350423,USD
123214,2025-03-01,$55.00,Bay Area Fencing Club - Los Gatos,47017969,62597414,USD
122106,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47018105,62033723,USD
123216,2025-03-01,$225.00,Bay Area Fencing Club - Los Gatos,47018442,62598072,USD
123218,2025-03-01,$89.59,Bay Area Fencing Club - Los Gatos,47018773,62598675,USD
123219,2025-03-01,$55.00,Bay Area Fencing Club - Los Gatos,47018815,62598736,USD
123220,2025-03-01,$55.00,Bay Area Fencing Club - Los Gatos,47018825,62598750,USD
123221,2025-03-01,$55.00,Bay Area Fencing Club - Los Gatos,47018846,62598775,USD
123222,2025-03-01,$55.00,Bay Area Fencing Club - Los Gatos,47018853,62598784,USD
123223,2025-03-01,$55.00,Bay Area Fencing Club - Los Gatos,47018859,62598791,USD
123224,2025-03-01,$55.00,Bay Area Fencing - Pleasanton,47018870,62598799,USD
123225,2025-03-01,$55.00,Bay Area Fencing - Pleasanton,47018881,62598811,USD
123226,2025-03-01,$55.00,Bay Area Fencing - Pleasanton,47018886,62598821,USD
123227,2025-03-01,$55.00,Bay Area Fencing Club - Los Gatos,47019055,62599073,USD
123228,2025-03-01,$55.00,Bay Area Fencing Club - Los Gatos,47019067,62599092,USD
123229,2025-03-01,$60.00,Bay Area Fencing Club - Los Gatos,47019135,62599212,USD
123230,2025-03-01,$60.00,Bay Area Fencing Club - Los Gatos,47019147,62599224,USD
123231,2025-03-01,$60.00,Bay Area Fencing Club - Los Gatos,47019158,62599241,USD
123232,2025-03-01,$25.00,Bay Area Fencing Club - Los Gatos,47019164,62599255,USD
123233,2025-03-01,$25.00,Bay Area Fencing Club - Los Gatos,47019203,62599271,USD
123234,2025-03-01,$25.00,Bay Area Fencing Club - Los Gatos,47019216,62599336,USD
123236,2025-03-01,$25.00,Bay Area Fencing Club - Los Gatos,47019230,62599349,USD
123237,2025-03-01,$25.00,Bay Area Fencing Club - Los Gatos,47019235,62599364,USD
123235,2025-03-01,$70.00,Bay Area Fencing Club - Los Gatos,47019291,62599346,USD
121855,2025-03-01,$350.00,Bay Area Fencing - Pleasanton,47019437,61894072,USD
123240,2025-03-01,$55.00,Bay Area Fencing Club - Los Gatos,47019609,62599932,USD
123241,2025-03-01,$55.00,Bay Area Fencing Club - Los Gatos,47019736,62600090,USD
123242,2025-03-01,$25.00,Bay Area Fencing Club - Los Gatos,47019751,62600105,USD
123243,2025-03-01,$55.00,Bay Area Fencing Club - Los Gatos,47019773,62600133,USD
123244,2025-03-01,$55.00,Bay Area Fencing Club - Los Gatos,47019797,62600163,USD
123245,2025-03-01,$470.00,Bay Area Fencing - Pleasanton,47019837,62600205,USD
123247,2025-03-01,$100.00,Bay Area Fencing Club - Los Gatos,47019846,62600234,USD
123250,2025-03-01,$480.00,Bay Area Fencing Club - Los Gatos,47020803,62601466,USD
123251,2025-03-01,$55.00,Bay Area Fencing Club - Los Gatos,47028242,62604966,USD
123252,2025-03-02,$55.00,Bay Area Fencing Club - Los Gatos,47032001,62607718,USD
123253,2025-03-02,$55.00,Bay Area Fencing Club - Los Gatos,47033836,62610235,USD
123254,2025-03-02,$55.00,Bay Area Fencing Club - Los Gatos,47033841,62610250,USD
123255,2025-03-02,$55.00,Bay Area Fencing Club - Los Gatos,47034014,62610499,USD
123256,2025-03-02,$55.00,Bay Area Fencing Club - Los Gatos,47034024,62610511,USD
123257,2025-03-02,$55.00,Bay Area Fencing Club - Los Gatos,47034564,62611364,USD
122063,2025-03-02,$225.00,Bay Area Fencing Club - Los Gatos,47034566,62028672,USD
123259,2025-03-02,$55.00,Bay Area Fencing Club - Los Gatos,47035257,62612436,USD
123260,2025-03-02,$55.00,Bay Area Fencing Club - Los Gatos,47035774,62613079,USD
123261,2025-03-02,$55.00,Bay Area Fencing Club - Los Gatos,47035776,62613084,USD
123262,2025-03-02,$55.00,Bay Area Fencing Club - Los Gatos,47035777,62613085,USD
123263,2025-03-02,$60.00,Bay Area Fencing Club - Los Gatos,47041209,62616204,USD
123264,2025-03-03,$480.00,Bay Area Fencing Club - Los Gatos,47047860,62621503,USD
123265,2025-03-03,$25.00,Bay Area Fencing Club - Los Gatos,47047894,62621554,USD
123266,2025-03-03,$70.16,Bay Area Fencing Club - Los Gatos,47052057,62628038,USD
123268,2025-03-03,$55.00,Bay Area Fencing Club - Los Gatos,47052279,62628385,USD
123269,2025-03-03,$80.00,Bay Area Fencing Club - Los Gatos,47052482,62628782,USD
123270,2025-03-03,$80.00,Bay Area Fencing Club - Los Gatos,47052493,62628795,USD
123272,2025-03-03,"$1,000.00",Bay Area Fencing - Pleasanton,47053487,62630476,USD
123274,2025-03-03,$152.00,Bay Area Fencing - Pleasanton,47054365,62631509,USD
123277,2025-03-03,$55.00,Bay Area Fencing Club - Los Gatos,47054378,62631863,USD
123279,2025-03-03,$51.45,Bay Area Fencing Club - Los Gatos,47054941,62632547,USD
123281,2025-03-03,$55.00,Bay Area Fencing Club - Los Gatos,47054947,62632559,USD
123278,2025-03-03,$55.00,Bay Area Fencing Club - Los Gatos,47054960,62632457,USD
123282,2025-03-03,$326.67,Bay Area Fencing Club - Los Gatos,47054978,62632587,USD
123283,2025-03-03,$55.00,Bay Area Fencing Club - Los Gatos,47054981,62632603,USD
123284,2025-03-03,$55.00,Bay Area Fencing Club - Los Gatos,47054983,62632607,USD
123285,2025-03-03,$55.00,Bay Area Fencing Club - Los Gatos,47055192,62632942,USD
123286,2025-03-03,$55.00,Bay Area Fencing Club - Los Gatos,47055249,62633017,USD
123287,2025-03-03,$55.00,Bay Area Fencing Club - Los Gatos,47055252,62633030,USD
123288,2025-03-03,$80.00,Bay Area Fencing Club - Los Gatos,47055254,62633033,USD
123289,2025-03-03,$80.00,Bay Area Fencing Club - Los Gatos,47055255,62633035,USD
123290,2025-03-03,$80.00,Bay Area Fencing Club - Los Gatos,47055256,62633036,USD
123291,2025-03-04,$55.00,Bay Area Fencing - Pleasanton,47058278,62636117,USD
123292,2025-03-04,$50.00,Bay Area Fencing - Pleasanton,47058284,62636125,USD
123293,2025-03-04,$50.00,Bay Area Fencing - Pleasanton,47058285,62636126,USD
123294,2025-03-04,$50.00,Bay Area Fencing - Pleasanton,47058286,62636127,USD
123295,2025-03-04,$50.00,Bay Area Fencing - Pleasanton,47058287,62636128,USD
123297,2025-03-04,$55.00,Bay Area Fencing Club - Los Gatos,47061316,62640996,USD
123298,2025-03-04,$55.00,Bay Area Fencing - Pleasanton,47061329,62641008,USD
123299,2025-03-04,$55.00,Bay Area Fencing - Pleasanton,47061335,62641024,USD
123300,2025-03-04,$55.00,Bay Area Fencing Club - Los Gatos,47062400,62642779,USD
123301,2025-03-04,$80.00,Bay Area Fencing Club - Los Gatos,47063164,62643918,USD
123303,2025-03-04,$55.00,Bay Area Fencing Club - Los Gatos,47065173,62647002,USD
123305,2025-03-04,$55.00,Bay Area Fencing Club - Los Gatos,47065743,62647922,USD
123306,2025-03-04,$55.00,Bay Area Fencing Club - Los Gatos,47065746,62647935,USD
123307,2025-03-04,$55.00,Bay Area Fencing Club - Los Gatos,47065762,62647951,USD
123308,2025-03-04,$55.00,Bay Area Fencing Club - Los Gatos,47065939,62648179,USD
